"BehaviorSpace results (NetLogo 6.2.2)"
"/home/gallagher/sensitivity/EBIVModelSAmorris.nlogo"
"SA_morris"
"04/26/2023 12:22:52:741 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","19","0","49"
"[run number]","[step]","perc-resource-cells","max-resources-base","r-growth-ts","fragmentation-level","n-animals","speed-mean","speed-max","HR-r-min","HR-r-max","B0","gamma","intercept-pcot","slope-pcot","intercept-icot","slope-icot","n-emb-range","emb-growth-c","emb-mass-init","emb-mass-inf","percent-fat-emb","percent-pro-emb","ED-pl","DE-pl","preg-prob-const","preg-prob-mid","off-BMR-red","off-growth-eff","milk-prod-eff","lact-prob-const","lact-prob-mid","ED-pro","DE-fat","DE-pro","growth-lm-prob-const","growth-lm-prob-mid","growth-lm-inf","growth-lm-k","stomach-fill-perc","AE-food","HIF","DM-food","ED-food","ED-fat","ED-cpro","gamma-mobilize","perc-water-adi","SL-max","item 0 t-mating","item 1 t-mating","t-mature","prob-ovul","t-0","t-gest","t-nurs","t-max-age","surv-prob-const","surv-prob-mid","surv-mod-embryo","surv-mod-off","item 0 winter-surv + 0.216","SA.BMadult","SA.BMemb","SA.BMwean","SA.age1stbirth","SA.LpY","SA.LSb","SA.dens"
"1553","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","9.04","33.2","5447.79","0.64","3.76","0.693","12.72","-0.348","[1 8]","0.1008","6.9E-8","19.957","0.038","0.1122","2599.92","0.4008","27.4476","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","26.1459","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","43010000","15280000","0.0135","0.119","0.4776","145.2","245.7","49.5","0.198","4","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","22.640869565217436","2.0422319474835904","12.27288135593221","350.4313725490196","0","4.436893203883495","13.297297297297296"
"1555","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","9.04","33.2","5447.79","0.512","3.76","0.693","12.72","-0.348","[1 8]","0.1008","6.9E-8","19.957","0.038","0.1122","2599.92","0.4008","27.4476","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","26.1459","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","43010000","15280000","0.0135","0.119","0.4776","145.2","245.7","40.5","0.198","4","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","21.035347776510857","2.0277456647398826","12.104761904761903","353.1578947368421","0.2","4.552631578947368","8.81981981981982"
"1556","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","9.04","33.2","5447.79","0.512","3.76","0.693","12.72","-0.348","[1 8]","0.1008","6.9E-8","19.957","0.038","0.1122","2599.92","0.4008","27.4476","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","26.1459","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","43010000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","21.405463270579553","2.007142857142858","12.338095238095242","344.44444444444446","0.37777777777777777","4.421052631578948","5.198198198198198"
"1557","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","9.04","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[1 8]","0.1008","6.9E-8","19.957","0.038","0.1122","2599.92","0.4008","27.4476","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","26.1459","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","43010000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","21.409655448717967","2.020731707317074","12.25374999999999","339.75","0.3055555555555556","4.823529411764706","5.711711711711712"
"1558","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[1 8]","0.1008","6.9E-8","19.957","0.038","0.1122","2599.92","0.4008","27.4476","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","26.1459","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","43010000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","21.15424903199502","2.0268571428571405","12.286301369863011","367.1578947368421","0.1590909090909091","4.72972972972973","15.45945945945946"
"1559","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[1 8]","0.1008","6.9E-8","19.957","0.038","0.1122","2599.92","0.4008","27.4476","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","26.1459","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","43010000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4.8","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","20.767077592458357","2.0189189189189154","12.64782608695651","344.3095238095238","0","4.625","10.72072072072072"
"1560","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[1 8]","0.1008","6.9E-8","19.957","0.038","0.1122","2599.92","0.4008","27.4476","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","26.1459","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4.8","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","20.727639000805894","2.0075630252100853","12.169523809523815","402.7692307692308","0.39285714285714285","4.576923076923077","7.954954954954955"
"1561","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.1122","2599.92","0.4008","27.4476","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","26.1459","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4.8","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","19.564627323587835","2.0007326007325994","11.953409090909082","348.8888888888889","0.06896551724137931","5.055555555555555","8.45945945945946"
"1562","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.1122","2599.92","0.4008","27.4476","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","31.9561","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4.8","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","20.153118675252944","1.980691642651293","11.61542056074766","349.969696969697","0","5.596774193548387","6.135135135135135"
"1563","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.1122","2599.92","0.4008","22.873","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","31.9561","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4.8","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","20.4605981308411","1.7422712933753974","11.525358851674643","367.2413793103448","0","6.096153846153846","11.243243243243244"
"1564","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.0918","2599.92","0.4008","22.873","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","31.9561","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4.8","22","21","682","85.2012","0.018","0.502","0.6963","0.3744","20.53702830188682","1.771268656716417","11.568715083798878","353.0416666666667","0.047619047619047616","5.469387755102041","12.117117117117116"
"1565","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.0918","2599.92","0.4008","22.873","0.0384","0.4509","1.056","0.825","28.278","0.1199","23500000","0.735","0.444","31.9561","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","20.310930576070927","1.7513580246913683","11.613777777777758","359.3333333333333","0.18181818181818182","5.785714285714286","11.342342342342342"
"1566","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.0918","2599.92","0.4008","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","23500000","0.735","0.444","31.9561","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","20.459953703703732","1.771144278606978","11.619148936170204","353.3421052631579","0.14285714285714285","5.583333333333333","15.99099099099099"
"1567","15937","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.0918","3249.9","0.4008","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","23500000","0.735","0.444","31.9561","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","245.7","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","20.78701859853468","1.8335593220339008","11.86683937823834","352.9375","0","5.462962962962963","10.027027027027026"
"1569","23857","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.0918","3249.9","0.4008","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","23500000","0.735","0.444","31.9561","0.051","0.0264","0.11568","0.05577","0.6688","0.2508","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","25.551839378238412","2.3006637168141464","17.02248062015504","89.65625","0.18181818181818182","5.7215189873417724","5.566265060240964"
"1568","23857","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.0918","3249.9","0.4008","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","23500000","0.735","0.444","31.9561","0.051","0.0264","0.11568","0.05577","0.6688","0.2052","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","21.09340471756675","1.6678311499272367","12.025242718446622","119.65","0.5714285714285714","5.204545454545454","7.548192771084337"
"1570","23857","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.0918","3249.9","0.4008","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","23500000","0.735","0.444","31.9561","0.051","0.02112","0.11568","0.05577","0.6688","0.2508","0.536","9824.88","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","20.309271227991985","2.3383196721311346","14.997986577181212","98.0909090909091","0.13333333333333333","5.809523809523809","5.192771084337349"
"1571","23857","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.038","0.0918","3249.9","0.4008","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","23500000","0.735","0.444","31.9561","0.051","0.02112","0.11568","0.05577","0.6688","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","20.163305509181992","2.320315236427305","14.989952153110037","98.5","0.3181818181818182","5.386792452830188","8.674698795180722"
"1572","23857","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.4008","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","23500000","0.735","0.444","31.9561","0.051","0.02112","0.11568","0.05577","0.6688","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","20.24854080791425","2.289655172413786","14.809210526315788","94.7625","0.21428571428571427","5.4375","7.421686746987952"
"1574","23857","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.4008","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","28200000","0.735","0.444","31.9561","0.051","0.02112","0.11568","0.05577","0.6688","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","19.364550264550264","2.250432632880097","13.180327868852462","157.17391304347825","0.3793103448275862","5.357615894039735","11.379518072289157"
"1573","23857","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","12.72","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.4008","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","28200000","0.735","0.444","31.9561","0.051","0.02112","0.11568","0.05577","0.6688","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","19.5727149627624","2.3591651542649643","15.422471910112353","114.41428571428571","0.2702702702702703","5.565656565656566","11.132530120481928"
"1575","23857","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.4008","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","28200000","0.735","0.444","31.9561","0.0408","0.02112","0.11568","0.05577","0.6688","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","20.31178749308237","2.28679012345679","14.605681818181823","129.025","0.5","5.294117647058823","9.602409638554217"
"1576","23857","0.75","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.501","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","28200000","0.735","0.444","31.9561","0.0408","0.02112","0.11568","0.05577","0.6688","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","20.196743884659064","2.3475317348377986","15.15617283950617","126.12222222222222","0.5333333333333333","5.672","5.463855421686747"
"1577","23857","0.9","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.501","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","28200000","0.735","0.444","31.9561","0.0408","0.02112","0.11568","0.05577","0.6688","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.198","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","19.90837962415793","2.3258368200836985","14.77881355932205","122.29457364341086","0.34375","5.526011560693641","9.078313253012048"
"1578","23857","0.9","140","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.501","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","28200000","0.735","0.444","31.9561","0.0408","0.02112","0.11568","0.05577","0.6688","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.242","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","20.16853054485414","2.2988269794721607","14.97719298245615","137.93571428571428","0.6206896551724138","5.441489361702128","10.090361445783133"
"1579","23857","0.9","168","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.501","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","28200000","0.735","0.444","31.9561","0.0408","0.02112","0.11568","0.05577","0.6688","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.242","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","19.820096879576397","2.352834467120194","15.551764705882357","113.61320754716981","0.08695652173913043","5.478260869565218","9.650602409638553"
"1580","23857","0.9","168","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.501","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","28200000","0.735","0.444","31.9561","0.0408","0.02112","0.11568","0.05577","0.836","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.242","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","19.963705406215666","2.361137440758306","15.268253968253948","109.8076923076923","0.2736842105263158","5.516339869281046","11.024096385542169"
"1581","23857","0.9","168","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.501","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","28200000","0.735","0.5328","31.9561","0.0408","0.02112","0.11568","0.05577","0.836","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.242","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","19.896726436781602","2.3319672131147633","15.197492163009388","110.95412844036697","0.18571428571428572","5.809523809523809","10.259036144578314"
"1582","23857","0.9","168","0.0121","0.913","80","0.1494","0.822","11.3","33.2","5447.79","0.512","3.76","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","19.957","0.0456","0.0918","3249.9","0.501","22.873","0.0384","0.4509","1.056","0.825","22.6224","0.1199","28200000","0.882","0.5328","31.9561","0.0408","0.02112","0.11568","0.05577","0.836","0.2508","0.536","12281.1","35190000","15280000","0.0135","0.0952","0.4776","145.2","300.3","40.5","0.242","4.8","22","21","682","85.2012","0.0144","0.502","0.6963","0.3744","22.781301994992226","2.3932004689332125","17.85855263157902","94.51041666666667","0.32","5.467948717948718","15.831325301204819"
