"","perc-resource-cells","max-resources-base","r-growth-ts","fragmentation-level","n-animals","speed-mean","speed-max","HR-r-min","HR-r-max","B0","gamma","intercept-pcot","slope-pcot","intercept-icot","slope-icot","n-emb-mid","emb-growth-c","emb-mass-init","emb-mass-inf","percent-fat-emb","percent-pro-emb","ED-pl","DE-pl","preg-prob-const*","preg-prob-mid*","off-BMR-red","off-growth-eff","milk-prod-eff","lact-prob-const*","lact-prob-mid*","ED-pro","DE-fat","DE-pro","growth-lm-prob-const*","growth-lm-prob-mid*","growth-lm-inf","growth-lm-k","stomach-fill-perc","AE-food","HIF","DM-food","ED-food","ED-fat","EC-pro","gamma-mobilize","perc-water-adi","max-SL","t-mating-start","t-mating-end","t-mature","prob-ovul","t-0","t-gest","t-nurs","t-max-age","surv-prob-const*","surv-prob-mid*","surv-mod-emb*","surv-mod-off*","winter-surv-mid"
"902",0.825,154,0.011,0.747,80,0.1992,0.7398,11.3,39.84,4842.48,0.576,4.7,0.504,10.6,-0.29,5.5,0.112,6.9e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.882,0.4884,29.051,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0198,0.4016,0.6963,0.416
"903",0.825,154,0.011,0.747,80,0.1992,0.7398,11.3,39.84,4842.48,0.576,4.7,0.504,8.48,-0.29,5.5,0.112,6.9e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.882,0.4884,29.051,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0198,0.4016,0.6963,0.416
"904",0.825,154,0.011,0.747,80,0.1992,0.7398,11.3,39.84,4842.48,0.576,4.7,0.504,8.48,-0.29,6.6,0.112,6.9e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.882,0.4884,29.051,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0198,0.4016,0.6963,0.416
"905",0.825,154,0.011,0.747,80,0.1992,0.7398,11.3,39.84,4842.48,0.576,4.7,0.504,8.48,-0.29,6.6,0.112,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.882,0.4884,29.051,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0198,0.4016,0.6963,0.416
"906",0.825,154,0.011,0.747,80,0.1992,0.9042,11.3,39.84,4842.48,0.576,4.7,0.504,8.48,-0.29,6.6,0.112,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.882,0.4884,29.051,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0198,0.4016,0.6963,0.416
"907",0.825,154,0.011,0.747,80,0.1992,0.9042,11.3,39.84,4842.48,0.576,4.7,0.504,8.48,-0.232,6.6,0.112,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.882,0.4884,29.051,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0198,0.4016,0.6963,0.416
"908",0.825,154,0.0088,0.747,80,0.1992,0.9042,11.3,39.84,4842.48,0.576,4.7,0.504,8.48,-0.232,6.6,0.112,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.882,0.4884,29.051,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0198,0.4016,0.6963,0.416
"909",0.825,154,0.0088,0.747,80,0.1992,0.9042,11.3,39.84,4842.48,0.576,4.7,0.504,8.48,-0.232,6.6,0.112,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.882,0.4884,29.051,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0162,0.4016,0.6963,0.416
"910",0.825,154,0.0088,0.747,80,0.1992,0.9042,11.3,39.84,4842.48,0.576,4.7,0.504,8.48,-0.232,6.6,0.112,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.735,0.4884,29.051,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0162,0.4016,0.6963,0.416
"911",0.825,154,0.0088,0.747,80,0.1992,0.9042,11.3,39.84,4842.48,0.576,3.76,0.504,8.48,-0.232,6.6,0.112,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.735,0.4884,29.051,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0162,0.4016,0.6963,0.416
"912",0.825,154,0.0088,0.747,80,0.1992,0.9042,11.3,39.84,4842.48,0.576,3.76,0.504,8.48,-0.232,6.6,0.112,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.735,0.4884,34.8612,0.0612,0.02904,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0162,0.4016,0.6963,0.416
"913",0.825,154,0.0088,0.747,80,0.1992,0.9042,11.3,39.84,4842.48,0.576,3.76,0.504,8.48,-0.232,6.6,0.112,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.735,0.4884,34.8612,0.0612,0.02376,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,121,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0162,0.4016,0.6963,0.416
"914",0.825,154,0.0088,0.747,80,0.1992,0.9042,11.3,39.84,4842.48,0.576,3.76,0.504,8.48,-0.232,6.6,0.112,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.735,0.4884,34.8612,0.0612,0.02376,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,145.2,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0162,0.4016,0.6963,0.416
"915",0.825,154,0.0088,0.747,80,0.1992,0.9042,11.3,39.84,4842.48,0.576,3.76,0.504,8.48,-0.232,6.6,0.0896,5.52e-08,23.9484,0.0342,0.0816,2599.92,0.501,20.5857,0.0528,0.4509,0.88,0.825,25.4502,0.0872,25.85,0.735,0.4884,34.8612,0.0612,0.02376,0.0964,0.04056,0.6688,0.2508,0.603,14737.32,31.28,19.1,0.012,0.1071,0.4378,145.2,245.7,45,0.22,3.6,16,18.9,620,85.2012,0.0162,0.4016,0.6963,0.416
"916",0.75,168,0.0121,0.747,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.63,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.1224,3249.9,0.6012,27.4476,0.0576,0.5511,0.88,0.66,25.4502,0.109,25.85,0.588,0.444,23.2408,0.051,0.02112,0.07712,0.04563,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,121,327.6,45,0.264,4,22,23.1,744,94.668,0.0198,0.502,0.633,0.4992
"917",0.75,168,0.0121,0.747,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.63,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.1224,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.109,25.85,0.588,0.444,23.2408,0.051,0.02112,0.07712,0.04563,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,121,327.6,45,0.264,4,22,23.1,744,94.668,0.0198,0.502,0.633,0.4992
"918",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.63,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.1224,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.109,25.85,0.588,0.444,23.2408,0.051,0.02112,0.07712,0.04563,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,121,327.6,45,0.264,4,22,23.1,744,94.668,0.0198,0.502,0.633,0.4992
"919",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.63,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.1224,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.109,25.85,0.588,0.444,23.2408,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,121,327.6,45,0.264,4,22,23.1,744,94.668,0.0198,0.502,0.633,0.4992
"920",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.63,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.1224,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.109,25.85,0.588,0.444,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,121,327.6,45,0.264,4,22,23.1,744,94.668,0.0198,0.502,0.633,0.4992
"921",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.63,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.1224,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.109,25.85,0.588,0.444,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,22,23.1,744,94.668,0.0198,0.502,0.633,0.4992
"922",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.63,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.1224,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.588,0.444,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,22,23.1,744,94.668,0.0198,0.502,0.633,0.4992
"923",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.1224,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.588,0.444,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,22,23.1,744,94.668,0.0198,0.502,0.633,0.4992
"924",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.1224,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.588,0.444,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,22,18.9,744,94.668,0.0198,0.502,0.633,0.4992
"925",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.102,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.588,0.444,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,22,18.9,744,94.668,0.0198,0.502,0.633,0.4992
"926",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.102,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.444,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,22,18.9,744,94.668,0.0198,0.502,0.633,0.4992
"927",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,23.9484,0.038,0.102,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.444,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0198,0.502,0.633,0.4992
"928",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.444,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0198,0.502,0.633,0.4992
"929",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.6012,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0198,0.502,0.633,0.4992
"930",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.0576,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0198,0.502,0.633,0.4992
"931",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0198,0.502,0.633,0.4992
"932",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,12281.1,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0162,0.502,0.633,0.4992
"933",0.75,168,0.0121,0.913,100,0.166,0.822,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,14737.32,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0162,0.502,0.633,0.4992
"934",0.75,168,0.0121,0.913,100,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.051,0.02112,0.07712,0.05577,1.0032,0.228,0.804,14737.32,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0162,0.502,0.633,0.4992
"935",0.75,168,0.0121,0.913,100,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.804,14737.32,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0162,0.502,0.633,0.4992
"936",0.75,168,0.0121,0.913,100,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0162,0.502,0.633,0.4992
"937",0.75,168,0.0121,0.913,100,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0162,0.502,0.633,0.416
"938",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.66,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0162,0.502,0.633,0.416
"939",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,8.48,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0162,0.502,0.633,0.416
"940",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,744,94.668,0.0162,0.502,0.633,0.416
"941",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,620,94.668,0.0162,0.502,0.633,0.416
"942",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.012,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,620,113.6016,0.0162,0.502,0.633,0.416
"943",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.015,0.119,0.3582,145.2,327.6,45,0.264,4,18,18.9,620,113.6016,0.0162,0.502,0.633,0.416
"944",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.015,0.119,0.3582,145.2,327.6,45,0.264,3.2,18,18.9,620,113.6016,0.0162,0.502,0.633,0.416
"945",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,4.7,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.015,0.119,0.3582,145.2,327.6,45,0.264,3.2,18,18.9,620,113.6016,0.0162,0.4016,0.633,0.416
"946",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,5.64,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,31.28,19.1,0.015,0.119,0.3582,145.2,327.6,45,0.264,3.2,18,18.9,620,113.6016,0.0162,0.4016,0.633,0.416
"947",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,5.64,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,39.1,19.1,0.015,0.119,0.3582,145.2,327.6,45,0.264,3.2,18,18.9,620,113.6016,0.0162,0.4016,0.633,0.416
"948",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,5.64,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,39.1,19.1,0.015,0.119,0.3582,145.2,327.6,54,0.264,3.2,18,18.9,620,113.6016,0.0162,0.4016,0.633,0.416
"949",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,5.64,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.038,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,39.1,15.28,0.015,0.119,0.3582,145.2,327.6,54,0.264,3.2,18,18.9,620,113.6016,0.0162,0.4016,0.633,0.416
"950",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,5.64,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.0456,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.02112,0.07712,0.05577,1.0032,0.228,0.67,14737.32,39.1,15.28,0.015,0.119,0.3582,145.2,327.6,54,0.264,3.2,18,18.9,620,113.6016,0.0162,0.4016,0.633,0.416
"951",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,5.64,0.756,10.6,-0.319,6.05,0.1232,6.21e-08,19.957,0.0456,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.0264,0.07712,0.05577,1.0032,0.228,0.67,14737.32,39.1,15.28,0.015,0.119,0.3582,145.2,327.6,54,0.264,3.2,18,18.9,620,113.6016,0.0162,0.4016,0.633,0.416
"952",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,5.64,0.756,10.6,-0.261,6.05,0.1232,6.21e-08,19.957,0.0456,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.0264,0.07712,0.05577,1.0032,0.228,0.67,14737.32,39.1,15.28,0.015,0.119,0.3582,145.2,327.6,54,0.264,3.2,18,18.9,620,113.6016,0.0162,0.4016,0.633,0.416
"953",0.75,168,0.0121,0.913,80,0.166,0.6576,9.04,39.84,6053.1,0.64,5.64,0.756,10.6,-0.261,6.05,0.1232,6.21e-08,19.957,0.0456,0.102,3249.9,0.501,27.4476,0.048,0.5511,0.704,0.825,25.4502,0.1308,25.85,0.735,0.5328,29.051,0.0408,0.0264,0.07712,0.05577,0.836,0.228,0.67,14737.32,39.1,15.28,0.015,0.119,0.3582,145.2,327.6,54,0.264,3.2,18,18.9,620,113.6016,0.0162,0.4016,0.633,0.416
